11.869 2.7430966666666667
10.163 4.419166666666666
11.5555 5.858459999999998
12.962 5.39702
11.6465 5.27745
15.145 6.456829999999998
14.163 5.728063333333333
15.237 5.783176666666668
15.1115 5.4058333333333355
15.06 5.73076
14.9695 6.261263333333334
14.8515 5.590703333333332
16.172 6.206883333333335
15.5165 6.595476666666667
15.0985 6.712043333333335
16.21 6.083950000000001
15.2035 6.8665433333333326
15.7125 7.465196666666669
15.358 7.389790000000001
15.5265 6.745413333333335
15.766 7.114466666666667
15.5875 7.291599999999999
15.5055 7.244533333333336
15.7635 6.971910000000003
16.324 7.836409999999999
15.682 7.479640000000004
15.593 7.744839999999997
16.1005 7.71344
15.9525 7.572549999999998
15.9715 7.256036666666664
15.703 7.520510000000004
16.131 7.4470566666666675
16.033 7.146320000000002
16.0955 8.053413333333335
15.7675 7.8613033333333355
15.723 7.400516666666663
15.9585 7.437946666666667
15.705 7.318600000000001
16.012 8.836113333333332
15.9785 8.324176666666666
16.167 7.586620000000001
15.8645 7.47878666666667
15.922 8.070246666666668
15.6575 8.802063333333333
15.575 7.406399999999999
16.395 8.169389999999996
15.9485 8.224336666666666
16.4535 7.943683333333332
16.401 8.579666666666666
16.4545 8.22204666666667
16.341 8.183373333333334
15.8735 7.604969999999995
15.7785 8.039510000000003
15.819 8.369673333333335
16.021 8.217516666666675
15.7965 7.55838666666667
15.6975 8.13413333333333
15.749 8.003909999999998
15.8925 7.648740000000001
15.829 8.230726666666667
15.831 8.31118
15.908 8.39119666666667
16.04 8.464540000000003
16.1115 8.38661333333333
16.029 8.107410000000002
16.257 7.643466887417218
16.182 8.685620000000004
16.1345 7.411754966887418
16.1885 8.350284768211916
16.0135 6.918639072847684
15.848 8.133030000000005
16.2625 7.682331125827808
16.044 8.05862582781457
16.224 8.542137583892615
16.1005 8.993476666666668
16.2455 8.358741610738258
15.744 8.07574832214765
15.9825 8.328059999999999
16.001 8.308820000000003
15.808 8.827807947019863
16.1285 8.661930000000002
16.1365 8.707936666666665
15.987 8.0764
15.924 8.54336
16.1335 7.957463333333337
16.297 7.80915
16.086 8.330569999999994
16.4095 8.736733552631577
16.3995 8.439412751677853
16.5395 8.71907333333334
16.2375 8.709406040268455
16.279 8.698306666666667
16.3165 8.80551986754967
15.9525 9.188953947368423
16.0195 8.710480132450332
16.3585 9.068333333333333
16.0585 8.326645695364238
16.0275 8.243316666666669
15.8205 7.953721854304637
15.647 8.13765333333333
15.752 8.421256666666666
15.6765 8.816646666666665
15.5585 8.292193333333332
15.6995 8.35967449664429
15.6815 8.581940000000003
15.929 9.246159999999996
15.9175 9.137823333333335
16.0855 9.327812080536914
16.0825 10.23435666666667
15.996 9.632082781456957
16.3535 9.716579470198674
16.498 9.040609999999994
16.1745 8.829708053691276
16.2765 9.293930000000001
16.1955 10.586077181208049
16.29 9.342726666666668
16.1295 9.97388079470199
16.265 9.376006666666663
16.2275 8.957963576158942
16.2195 8.410933774834433
16.373 8.969743333333332
16.0385 9.088103333333327
